edge_id,road_name,road_class,road_surface,lanes,highway_rt,length_feature_m,length_calc_m,from,to
1170265,NA,unclassified,rough,2,NA,91.7377,91.73770006109443,8651,8670
1269056,NA,unclassified,rough,2,NA,182.3341,182.33410724794047,8670,8713
1170241,NA,unclassified,rough,2,NA,245.6234,245.6234244377452,8648,8578
1170257,NA,unclassified,rough,2,NA,311.7981,311.79809091639487,8648,8645
1269024,NA,unclassified,loose,1,NA,197.7324,197.73241382674837,8367,8388
1143846,NA,unclassified,rough,2,NA,314.5207,314.52073352214677,8713,8645
1170177,NA,unclassified,rough,2,NA,86.4758,86.47582293876646,8578,8575
2698922,McCurdy Rd E,collector,paved,2,NA,520.7453,520.7453355265795,8246,8423
1579515,NA,alleyway,loose,1,NA,210.0721,210.0721153087976,3390,3573
1903927,Brant Ave,local,paved,2,NA,140.7228,140.7227771189978,3724,3895
1412531,NA,unclassified,loose,1,NA,114.5268,114.526791276084,2214,2215
1414750,NA,alleyway,loose,1,NA,178.1377,178.13765252424898,3054,3070
1422122,NA,unclassified,rough,2,NA,251.4154,251.4153848725331,2216,2210
2696300,Westside Rd,collector,paved,4,NA,595.0662,595.0662036511337,2472,2485
1412552,NA,unclassified,rough,2,NA,1101.4493,1101.4492927527467,2248,2449
2696301,Westside Rd,collector,paved,4,NA,107.2328,107.23280298857031,2485,2480
2696299,Westside Rd,collector,paved,2,NA,568.4031,568.4030795409366,2480,2496
2113159,Bear FSR,resource,loose,2,NA,1168.2463,1168.246310563685,2513,2453
2124468,Traders Cove Rd,local,paved,2,NA,185.6784,185.67844182638925,2512,2491
2116938,park access,recreation,paved,1,NA,158.0281,158.02808079379872,2543,2543
2116937,park access,recreation,paved,2,NA,151.2195,151.2194945681093,2527,2543
2113268,Westside Rd,collector,paved,2,NA,333.5629,333.5629370147493,2496,2513
2696303,park access,recreation,paved,2,NA,270.7275,270.7275490797788,2517,2527
2696302,utility access,service,loose,2,NA,1001.6353,1001.6353424359345,2517,2567
1297026,Blue Grouse Mountain Rd,local,rough,2,NA,1705.6484,1705.648424487978,2271,2418
2113267,Westside Rd,strata,paved,2,NA,444.4261,444.42610074583996,2605,2582
1481021,NA,alleyway,paved,2,NA,68.3469,68.34686528773439,5045,5064
2708376,Summit Dr,local,paved,2,NA,451.4131,451.41307234738196,5602,5647
1374345,NA,unclassified,loose,1,NA,74.0608,74.06077965391428,5634,5629
1485202,NA,unclassified,rough,2,NA,379.012,379.01202278862064,5875,5716
2699210,Dilworth Dr,collector,paved,2,NA,388.7456,388.74559205550844,6144,6099
2695850,Hwy 33 W,arterial,paved,4,33,12.735,12.734991166076869,6232,6222
2695849,Hwy 33 W,arterial,paved,2,33,259.6739,259.673907179208,6297,6232
2699209,Hwy 97 N,arterial,paved,2,97,195.2455,195.2454800359422,6383,6359
2699211,Lester Rd,local,paved,2,NA,190.7319,190.73193548080707,6493,6488
1907326,Gerstmar Rd,strata,paved,2,NA,47.005,47.00497141088527,6665,6642
1907323,Gerstmar Rd,local,paved,2,NA,39.7195,39.7194647119115,6661,6663
1907325,Gerstmar Rd,strata,paved,2,NA,100.9214,100.92136087571497,6663,6713
1907324,Gerstmar Rd,local,paved,2,NA,11.9252,11.925173751360347,6663,6665
1907322,Gerstmar Rd,strata,paved,2,NA,101.0309,101.03092335510021,6665,6714
1515618,Hwy 33 W,strata,paved,2,NA,83.5727,83.57270531437388,6737,6725
1907319,Davie Rd,strata,paved,2,NA,39.3748,39.3748452695315,6733,6731
1907320,Davie Rd,local,paved,2,NA,22.0147,22.014709264563056,6733,6734
2699212,Leathead Rd,local,paved,2,NA,136.3741,136.37408111944768,6804,6748
2699214,Hwy 33 W,arterial,paved,4,33,116.4523,116.45225467751047,7269,7199
1269226,NA,unclassified,loose,1,NA,295.8081,295.80805233508437,7992,8020
1170247,private driveway,driveway,loose,2,NA,105.2547,105.25468404821102,8052,8020
1269232,private driveway,driveway,loose,2,NA,251.3661,251.36610645074708,8044,8020
1269048,private driveway,driveway,loose,2,NA,93.7007,93.70066107191631,8043,8044
1170283,private driveway,driveway,loose,2,NA,98.844,98.84396920721613,8079,8044
1269206,NA,unclassified,loose,1,NA,295.7554,295.7554161996348,8070,8085
1170239,private driveway,driveway,loose,2,NA,94.21,94.20995478225103,8082,8079
1170205,NA,unclassified,loose,1,NA,107.5561,107.55611998476932,8082,8122
1170123,NA,unclassified,loose,1,NA,39.8517,39.851731858012585,8085,8082
1269190,NA,unclassified,loose,1,NA,966.4902,966.49017273397385,8085,8321
1269052,NA,unclassified,loose,1,NA,144.3046,144.30456723221428,8122,8131
1269040,NA,unclassified,loose,1,NA,247.002,247.00204872402227,8131,8226
1269176,NA,unclassified,rough,2,NA,262.9318,262.931769635134,8282,8254
1079136,Leaside Ave,local,paved,2,NA,36.2755,36.27549694704568,4672,4682
1954473,Smithson Pl,local,paved,2,NA,176.7401,176.74008132282069,4746,4833
1934648,Boynton Pl,strata,paved,2,NA,60.5182,60.518190752900736,4555,4604
1663199,Boynton Pl,local,paved,2,NA,84.2685,84.26853345355653,4411,4428
1663201,Boynton Pl,strata,paved,2,NA,95.5238,95.52375314967696,4459,4428
1934646,Boynton Pl,strata,paved,2,NA,38.504,38.504025763651455,4497,4518
1934644,Boynton Pl,strata,paved,2,NA,37.9389,37.93889824431974,4474,4497
1934645,Boynton Pl,strata,paved,2,NA,35.0571,35.0570962857588,4474,4498
1663203,Boynton Pl,strata,paved,2,NA,43.85,43.85001208969125,4459,4474
1663202,Boynton Pl,strata,paved,2,NA,31.8754,31.875351370625914,4480,4459
1934668,Boynton Pl,strata,paved,2,NA,73.2154,73.21536562814158,4408,4381
1934667,Boynton Pl,strata,paved,2,NA,60.913,60.912993178882374,4408,4463
1934672,Boynton Pl,strata,paved,2,NA,30.1881,30.18812403908073,4390,4372
1934671,Boynton Pl,strata,paved,2,NA,22.4872,22.48724507016459,4372,4355
1934669,Boynton Pl,strata,paved,2,NA,17.4318,17.431817604557583,4355,4381
1934670,Boynton Pl,strata,paved,2,NA,47.5943,47.59428162981918,4355,4334
1934673,Boynton Pl,strata,paved,2,NA,34.5701,34.57010801257549,4381,4373
1269126,NA,unclassified,rough,2,NA,2708.8022,2708.802175500698,9004,9139
1170275,NA,unclassified,rough,2,NA,1176.5004,1176.500363458604,9004,9011
1170289,NA,unclassified,loose,2,NA,1132.8424,1132.8424495417246,8909,9011
1269036,NA,unclassified,rough,2,NA,1064.7946,1064.7946054262113,8909,8680
1269234,NA,unclassified,rough,2,NA,394.7057,394.7057450804189,8971,9004
1170195,NA,unclassified,rough,2,NA,64.6605,64.6604767577424,8922,8915
1170313,NA,unclassified,rough,2,NA,102.1258,102.12581984343858,8915,8902
1170203,NA,unclassified,rough,2,NA,22.1562,22.156167645407596,8897,8902
1170221,NA,unclassified,rough,2,NA,385.3259,385.3259466221573,8902,8898
1269118,NA,unclassified,rough,2,NA,223.0824,223.08236624620184,8898,8864
1269090,NA,unclassified,rough,2,NA,71.017,71.01697898686612,8898,8911
1170281,NA,unclassified,rough,2,NA,243.0426,243.04260631361433,8911,8924
1170189,NA,unclassified,rough,2,NA,161.9225,161.92245672809162,8903,8924
1170295,NA,unclassified,rough,2,NA,340.5657,340.5657389174783,8924,8936
1170207,NA,unclassified,rough,2,NA,541.1904,541.1904399476434,8860,8827
1170251,NA,unclassified,rough,2,NA,467.0313,467.03134927948673,8860,8901
1170315,NA,unclassified,rough,2,NA,500.5734,500.57341848543786,8930,8860
1122365,NA,unclassified,rough,2,NA,462.5284,462.5284314187126,8817,8878
1227319,NA,unclassified,rough,2,NA,60.3778,60.37776221082787,8936,8943
1170245,NA,unclassified,rough,2,NA,567.6296,567.6295763857545,9050,9107
1335714,NA,unclassified,rough,2,NA,542.6008,542.6008199495651,8957,9014
1384100,NA,unclassified,rough,2,NA,602.1614,602.1613769496182,8901,8962
1385566,NA,unclassified,rough,2,NA,21.2144,21.21437382993652,8957,8959
1276735,NA,unclassified,rough,2,NA,72.6246,72.62461626122962,9035,9045
1143124,NA,unclassified,rough,2,NA,974.0989,974.0988806250786,9041,9109
1081825,NA,unclassified,rough,2,NA,622.4341,622.4340771391304,8999,8980
1242985,NA,unclassified,rough,2,NA,108.9096,108.90963372382414,8904,8920
1170243,NA,unclassified,rough,2,NA,124.9557,124.95573990532495,7641,7645
1170113,NA,unclassified,rough,2,NA,112.9559,112.95591229554263,7641,7681
1269170,NA,unclassified,rough,2,NA,46.9159,46.9158897080345,7930,7947
1170249,NA,unclassified,rough,2,NA,216.4032,216.40321290719726,7787,7703
57466,Gallaghers Terr,strata,paved,2,NA,284.1024,284.10239349457976,7800,7831
1143170,NA,unclassified,rough,2,NA,162.6429,162.642881386663,8218,8191
57459,Gallaghers Cres,strata,paved,2,NA,72.8833,72.88325334768533,7636,7626
57461,Gallaghers Cres,strata,paved,2,NA,230.5676,230.56761761040042,7610,7636
57460,Gallaghers Crossway,strata,paved,2,NA,129.8098,129.80982753282458,7610,7636
57465,Gallaghers Terr,strata,paved,2,NA,63.9126,63.912622430900015,7812,7800
57455,Gallaghers Cir,strata,paved,2,NA,201.7387,201.7386732656909,7692,7652
57464,Gallaghers Dr E,strata,paved,2,NA,44.2622,44.26223780825953,7794,7812
1143830,NA,unclassified,rough,2,NA,678.6962,678.6961581004086,8231,8314
57451,Gallaghers Grange,strata,paved,2,NA,88.4739,88.47387676516874,7640,7652
57479,Gallaghers Dr E,strata,paved,2,NA,90.2641,90.26405707695483,8055,8094
57481,Gallaghers Pky,strata,paved,2,NA,387.6665,387.6665482362238,8075,8094
57478,Gallaghers Dr E,strata,paved,2,NA,63.0696,63.06962870090902,8027,8055
57453,Gallaghers Grove,strata,paved,2,NA,109.2964,109.29643980472706,7595,7640
57452,Gallaghers Grange,strata,paved,2,NA,94.9898,94.98980556298547,7621,7640
1371404,NA,unclassified,rough,2,NA,36.468,36.46801422484312,8029,8033
1148017,NA,unclassified,rough,2,NA,1045.7116,1045.71157097134,7697,7678
1170079,NA,unclassified,rough,2,NA,160.9057,160.90565375714516,7729,7791
1170029,NA,unclassified,loose,1,NA,316.8314,316.83135784442567,7897,7788
1170081,NA,unclassified,rough,2,NA,150.2611,150.26112513054045,7719,7763
1170039,NA,unclassified,loose,1,NA,211.6573,211.65731408109698,7700,7762
1170233,NA,unclassified,loose,1,NA,240.3794,240.37937509878498,7880,7803
1170053,NA,unclassified,loose,1,NA,82.6149,82.6148759461087,7803,7769
1170109,NA,unclassified,loose,1,NA,86.8988,86.89877018927055,7826,7803
1269214,NA,unclassified,rough,2,NA,293.2942,293.2941845952941,7676,7785
1170055,NA,unclassified,rough,2,NA,222.6837,222.68371713466206,7845,7758
1170057,NA,unclassified,rough,2,NA,183.729,183.7289505039954,7821,7765
1170309,NA,unclassified,rough,2,NA,170.213,170.2130098692199,7584,7646
1170225,NA,unclassified,rough,2,NA,304.8189,304.8189418410403,7645,7584
1269046,NA,unclassified,rough,2,NA,194.5678,194.56776680920066,7521,7584
1170179,NA,unclassified,rough,2,NA,76.9661,76.966106746578,7646,7673
1170259,NA,unclassified,rough,2,NA,112.4069,112.40689807280627,7673,7706
1170173,NA,unclassified,rough,2,NA,213.5449,213.54490027704892,7673,7645
1170273,NA,unclassified,rough,2,NA,619.8548,619.8547976093687,7706,7930
1170279,NA,unclassified,rough,2,NA,638.0368,638.036833692698,7706,7930
1181273,NA,unclassified,loose,1,NA,128.6661,128.6661440174243,7492,7550
52341,Mahonia Dr S,local,loose,2,NA,43.4814,43.48135473969474,7517,7527
52654,Delphern Crt,local,loose,2,NA,113.5617,113.56171663805115,7517,7553
52340,Mahonia Dr S,local,loose,2,NA,176.7018,176.70180452508123,7515,7517
57472,Mahonia Dr,local,paved,2,NA,45.3111,45.31111590990068,7508,7509
57473,Wisteria Crt,local,paved,2,NA,62.9442,62.94416335228917,7508,7548
57471,Mahonia Dr,local,paved,2,NA,97.2096,97.20957362315252,7506,7508
57475,Robinia Crt,local,paved,2,NA,58.9618,58.96183688820717,7506,7545
57470,Mahonia Dr,local,paved,2,NA,96.8061,96.80614445900642,7505,7506
57469,Mahonia Dr,local,paved,2,NA,86.6058,86.60577348131628,7507,7505
57474,Gardenia Crt,local,paved,2,NA,56.2272,56.22716903123139,7505,7542
57445,Eastwood Crt,local,paved,2,NA,56.22,56.22001422985215,7512,7544
57446,Eastwood Dr,local,paved,2,NA,250.3123,250.31232155261316,7485,7512
57457,Gallaghers Cir,strata,paved,2,NA,191.4722,191.47224341066078,7581,7626
57449,Suncrest Crt,local,paved,2,NA,36.435,36.43498183015912,7519,7525
57448,Sunshine Rd,local,paved,2,NA,66.1105,66.11051353609672,7485,7519
57454,Gallaghers Cir,strata,paved,2,NA,271.1566,271.1566295077224,7652,7581
57458,Gallaghers Cres,strata,paved,2,NA,72.2278,72.22776474464287,7581,7610
57450,Suncrest Crt,local,paved,2,NA,147.4988,147.49883211658388,7516,7519
1170051,NA,unclassified,loose,1,NA,130.7287,130.72872493521828,7196,7137
52332,Luxmoore Rd,local,paved,2,NA,624.3729,624.3729374151209,7196,7393
52337,Miller Rd,local,paved,2,NA,179.7844,179.78440008238294,7324,7403
1370110,NA,unclassified,loose,1,NA,53.7436,53.743605971949194,7426,7436
52342,Seddon Rd,local,loose,2,NA,197.8004,197.80040871240135,7482,7444
52652,Jean Rd,local,loose,2,NA,69.2691,69.26905262801152,7482,7515
52339,McClain Rd,local,paved,2,NA,84.7411,84.74107417079183,7224,7178
52648,June Springs Rd,local,paved,2,NA,154.4845,154.48453619969246,7128,7178
57306,McCulloch Rd,collector,paved,2,NA,136.7227,136.72271830449128,7420,7456
57307,McCulloch Rd,collector,paved,2,NA,126.3333,126.33328935800324,7456,7507
57443,Lakevale Pl,local,paved,2,NA,58.1249,58.12486559124245,7452,7456
53059,McCulloch Rd,collector,paved,2,NA,203.2131,203.21307713901004,7363,7420
57442,Lakevale Pl,local,paved,2,NA,53.5303,53.53027180951137,7450,7452
57444,Eastwood Dr,local,paved,2,NA,173.3721,173.37212957160688,7512,7452
57439,Lakevale Pl,local,paved,2,NA,91.3005,91.30049287932968,7429,7450
57440,Lakevale Crt,local,paved,2,NA,41.3334,41.33344903346167,7450,7468
57438,Lakevale Pl,local,paved,2,NA,98.9835,98.9834586843472,7405,7429
57441,Glenfir Crt,local,paved,2,NA,118.7679,118.76787531516385,7425,7429
57483,Spaarpak Rd,local,paved,2,NA,75.294,75.29396257997551,7245,7236
55099,Tillicum Crt,local,paved,2,NA,169.9771,169.9770936401523,7320,7387
57482,Summerside Crt,local,paved,2,NA,121.6841,121.68405020486765,7459,7461
55098,Kimatouche Rd,local,paved,2,NA,156.0663,156.0663140332919,7273,7320
55097,Kekuli Crt,local,paved,2,NA,88.3454,88.34544264411477,7278,7273
57304,Kimatouche Rd,local,paved,2,NA,64.2744,64.27443837945124,7245,7273
55100,Kimatouche Rd,local,paved,2,NA,103.9821,103.98211396662589,7320,7366
57305,Kimatouche Rd,local,paved,2,NA,65.8743,65.87425752904679,7198,7245
55096,Kimatouche Rd,local,paved,2,NA,145.1102,145.1102405870276,7125,7198
57437,Mowitch Crt,local,paved,2,NA,107.4979,107.49786981193101,7202,7198
55101,Kimatouche Rd,local,paved,2,NA,135.4503,135.45026640717168,7366,7399
55102,Hyak Rd,local,paved,2,NA,271.0426,271.0425833941523,7288,7366
57447,Sunshine Rd,local,paved,2,NA,68.7623,68.76227163205125,7459,7485
61487,Summerside Dr,local,paved,2,NA,439.8899,439.88991977514013,7520,7459
55654,Water Rd,local,paved,2,NA,177.8392,177.83916401623068,7288,7352
55103,Feeny Rd,local,paved,2,NA,106.1748,106.17484755344859,7225,7282
1144120,NA,unclassified,loose,2,NA,59.9891,59.98908608947585,7225,7217
56558,Bemrose Rd,local,paved,2,NA,139.2622,139.2622447794426,7174,7181
54643,Bemrose Rd,local,paved,2,NA,346.1055,346.1055440378694,7154,7168
1106618,NA,unclassified,loose,1,NA,527.8986,527.8985985343038,7564,7532
56172,Spiers Rd,local,paved,2,NA,201.3935,201.39350150892807,6229,6281
56171,Spiers Rd,local,paved,2,NA,136.2414,136.24142827175288,6176,6229
57338,Todd Rd,local,paved,2,NA,29.5988,29.598762627471544,6176,6162
57359,Spiers Rd,local,paved,2,NA,33.5453,33.54532700585433,6361,6370
56178,Greenwood Crt,local,paved,2,NA,121.8641,121.86414902270623,6855,6916
56173,June Springs Rd,local,paved,2,NA,91.7891,91.78914761559165,6910,6916
57202,McCulloch Rd,collector,paved,2,NA,165.2286,165.2285745568119,6838,6910
56182,McCulloch Rd,collector,paved,2,NA,241.6745,241.67446536405325,6833,6838
56176,Gulley Rd,local,paved,2,NA,219.411,219.41095272772208,6626,6727
55653,Water Rd,local,paved,2,NA,308.7627,308.7627093914652,6833,6983
56170,Spiers Rd,local,paved,2,NA,11.8044,11.80441531805941,6197,6199
56949,Spiers Rd,local,paved,2,NA,206.7533,206.75326707214685,6051,6098
56677,Hart Rd,local,paved,2,NA,35.6028,35.60284265330364,6470,6459
1217769,private driveway,driveway,loose,2,NA,85.452,85.45195273404723,6712,6669
56183,McCulloch Rd,collector,paved,2,NA,217.4927,217.4926596462718,6805,6810
54646,Fitzgerald Rd,local,paved,2,NA,105.9204,105.92038648917766,6985,6993
56174,Hart Rd,local,paved,2,NA,162.9855,162.98545892667468,6495,6480
55104,Reekie Rd,local,paved,2,NA,179.7656,179.76559268881394,6805,6852
61450,McCulloch Rd,collector,paved,2,NA,179.6857,179.68573761010023,6495,6577
55105,Reekie Rd,local,paved,2,NA,160.3047,160.30467872452596,6985,7070
1177517,private driveway,driveway,loose,2,NA,228.0594,228.05939267272922,6703,6589
1141896,NA,unclassified,paved,2,NA,753.4743,753.474315415504,6089,6305
1220755,NA,unclassified,paved,2,NA,30.3606,30.360641379921926,6345,6350
1191509,NA,unclassified,paved,2,NA,101.849,101.84896765041997,6305,6345
56904,McCulloch Rd,collector,paved,2,NA,171.8583,171.85831885018115,6518,6519
1145398,NA,unclassified,rough,2,NA,320.2278,320.22780355206515,6791,6635
1142532,NA,unclassified,loose,1,NA,316.0427,316.0426891785626,6056,6097
1082429,NA,unclassified,rough,2,NA,194.4907,194.490698313581,6022,6068
1366571,NA,unclassified,rough,2,NA,95.904,95.90400791119984,6068,6080
1323647,NA,unclassified,rough,2,NA,193.3061,193.30611372787402,6143,6091
61566,Lancaster Crt,local,paved,2,NA,99.9958,99.99580711713527,6286,6312
72895,Sallows Rd,local,paved,2,NA,72.9856,72.98557944135258,6159,6163
52377,Harvard Rd,local,paved,2,NA,163.2279,163.22792977850688,6159,6231
52376,Sallows Rd,local,paved,2,NA,441.6404,441.6403960237441,6141,6157
52635,Saucier Rd,local,paved,2,NA,41.6456,41.645630130879695,6141,6140
52329,Wallace Hill Rd,local,paved,2,NA,408.8761,408.8761117580699,6397,6256
61460,Saucier Rd,local,paved,2,NA,363.9728,363.9728237209217,6140,6129
1142540,NA,driveway,loose,1,NA,266.8334,266.83339951250565,6072,6129
1170337,NA,driveway,loose,1,NA,91.3175,91.31750429395731,6072,6058
52333,Prospect Rd,local,paved,2,NA,190.6528,190.65281273823172,6740,6812
52637,Wallace Hill Rd,local,paved,2,NA,662.897,662.8970389805654,6613,6374
52641,Mathews Rd,local,paved,2,NA,45.2237,45.223696999223684,7120,7131
52638,Mathews Rd,local,paved,2,NA,225.7454,225.74538754972835,6613,6721
52639,Mathews Rd,local,paved,2,NA,107.1877,107.18768553333351,6721,6776
52334,Sealy Rd,local,paved,2,NA,224.0083,224.0083382600134,6793,6801
52630,Todd Rd,local,paved,2,NA,146.6854,146.68537614915178,6069,6030
52336,Regina Rd,local,paved,2,NA,54.1908,54.19084263980849,6770,6793
52335,Sealy Rd,local,paved,2,NA,15.0571,15.057137908587817,6792,6793
52645,Wallace Hill Rd,local,paved,2,NA,116.6906,116.6905636115401,6507,6560
52338,Tatlow Rd,local,paved,2,NA,140.3245,140.32452941960122,7128,7134
52649,June Springs Rd,local,paved,2,NA,136.3961,136.39605591769762,7049,7108
52650,June Springs Rd,local,paved,2,NA,209.3751,209.37509403261637,6942,7049
1143380,NA,unclassified,loose,1,NA,65.2381,65.23813143806841,6087,6077
55095,Turton Crt,local,paved,2,NA,85.1726,85.17256064979328,6194,6223
53020,Coronado Cres,local,paved,2,NA,211.5176,211.51759679697338,4710,4548
52884,Bullock Rd,local,paved,2,NA,238.1686,238.16861013161818,4562,4751
52921,Coronado Crt,local,paved,2,NA,45.1801,45.18010669837758,4647,4631
53024,Coronado Cres,local,paved,2,NA,129.2428,129.24277739639393,4647,4710
52920,Lydford Pl,local,paved,2,NA,55.6129,55.61292648569027,4710,4732
53021,Bullock Rd,local,paved,2,NA,59.9085,59.90851890175575,4751,4801
52383,Mission Ridge Rd,local,paved,2,NA,472.1486,472.14864529052045,4921,5159
52379,Westridge Dr,local,paved,2,NA,190.9852,190.98523463161362,5218,5159
52925,Mission Ridge Dr,local,paved,2,NA,90.0131,90.01308238801936,5159,5241
61581,Crawford Rd,local,paved,2,NA,423.8596,423.85959389074856,5218,5426
52390,Mission Ridge Crt,local,paved,2,NA,80.5859,80.58592775421879,5241,5246
72894,Mission Ridge Dr,local,paved,2,NA,230.246,230.24604374019543,5241,5353
52926,Mission Ridge Dr,local,paved,2,NA,97.621,97.62098935602805,5353,5398
52927,Mission Ridge Dr,local,paved,2,NA,53.2621,53.2620983908981,5398,5424
53003,Parkridge Dr,local,paved,2,NA,126.9658,126.96579362285961,5426,5424
53054,Crawford Rd,local,paved,2,NA,167.4048,167.4048249892009,5426,5534
52923,Crawford Crt,local,paved,2,NA,89.3272,89.32719117005806,5534,5560
52375,Stewart Rd E,local,paved,2,NA,80.6882,80.68819771197303,5961,5965
52479,Ruby Rd,local,paved,2,NA,149.657,149.65704661327612,5965,6018
52225,Varney Crt,local,paved,2,NA,228.1569,228.15690735540085,4462,4612
61563,Fordham Rd,local,paved,2,NA,123.007,123.00695516687775,4487,4607
52990,Raymer Rd,local,paved,2,NA,35.7995,35.7994638646665,4562,4566
52437,Raymer Rd,local,paved,2,NA,84.4515,84.45152934075968,4566,4577
52438,Raymer Rd,local,paved,2,NA,152.2087,152.2087449951565,4577,4590
52963,Raymer Rd,local,paved,2,NA,97.2012,97.20116781706653,4590,4605
52991,Hammer Ave,local,paved,2,NA,316.0281,316.0281127892357,4590,4824
52440,Riley Crt,local,paved,2,NA,111.3296,111.32961881505165,4605,4679
52222,Raymer Rd,local,paved,2,NA,9.3569,9.356912845666775,4605,4607
52970,Raymer Rd,local,paved,2,NA,50.0112,50.01118092980339,4607,4612
52886,Raymer Rd,local,paved,2,NA,236.3084,236.30837903035564,4612,4788
52928,Frederick Rd,local,paved,2,NA,130.8983,130.8983491302173,4751,4794
52916,Small Crt,local,paved,2,NA,56.8477,56.84769843524402,4774,4788
52964,Raymer Rd,local,paved,2,NA,73.7781,73.7781132857184,4788,4835
52969,Hammer Ave,local,paved,2,NA,84.4766,84.47656514085674,4824,4876
53026,Roma Crt,local,paved,2,NA,71.9655,71.9654808362262,4827,4835
52439,Raymer Rd,local,paved,2,NA,88.8381,88.83811119118023,4835,4887
52967,Woodhaven Pl,local,paved,2,NA,71.3996,71.39957945594836,4851,4895
52915,Woodhaven Crt,local,paved,2,NA,36.5137,36.513696060519536,4853,4851
52918,Maranda St,local,paved,2,NA,102.2167,102.21668360890268,4876,4882
52224,Hammer Crt,local,paved,2,NA,57.6819,57.68187243893887,4876,4907
52968,Maranda St,local,paved,2,NA,52.8922,52.89218114238508,4882,4887
52917,Maranda Crt,local,paved,2,NA,152.3533,152.3533446933293,4882,4963
52965,Raymer Rd,local,paved,2,NA,114.721,114.7209658257985,4887,4895
52966,Raymer Rd,local,paved,2,NA,101.2791,101.27909737051334,4895,4902
69087,Raymer Rd,local,paved,2,NA,241.6897,241.6896838413757,4902,5008
52907,Westridge Dr,local,paved,2,NA,281.2553,281.25531938426013,5159,5129
52906,Blueridge Rd,local,paved,2,NA,83.1171,83.11712606326181,5129,5213
52908,Westridge Dr,local,paved,2,NA,210.0809,210.08090185283805,5129,5217
52924,Oakridge Rd,local,paved,2,NA,77.7384,77.73840626098269,5217,5258
52389,Westridge Crt,local,paved,2,NA,60.7781,60.77807510634709,5337,5367
52910,Westridge Dr,local,paved,2,NA,84.7585,84.75851730976147,5367,5397
52386,Redridge Rd,local,paved,2,NA,293.2618,293.26182618600086,5384,5372
56736,Wintergreen Cres,local,paved,2,NA,141.4933,141.49325414567755,4201,4298
61389,Wintergreen Dr,local,paved,2,NA,82.8971,82.89709184880547,4209,4298
56673,Windermere Crt,local,paved,2,NA,80.736,80.73597874435723,4216,4307
55859,Francescutti Crt,local,loose,2,NA,82.2379,82.23788601971926,4230,4329
55079,Windermere Rd,local,paved,2,NA,72.7946,72.79460158552679,4230,4239
55070,Barnes Ave,local,paved,2,NA,126.519,126.51901042917048,4239,4397
61575,Windermere Crt,local,paved,2,NA,48.2939,48.293855219797855,4307,4312
56893,Gordon Dr,arterial,paved,4,NA,85.5323,85.53233306772668,4369,4378
55865,Bothe Rd,local,paved,2,NA,182.4127,182.41271885488746,4369,4537
55067,Ladner Rd,local,paved,2,NA,182.2039,182.20386933322794,4378,4544
55834,Gordon Dr,arterial,paved,2,NA,132.1172,132.1172407603247,4378,4391
56729,Gordon Dr,arterial,paved,2,NA,18.5795,18.57949745294485,4397,4396
55863,Bothe Rd,local,paved,2,NA,86.7219,86.72191187929047,4537,4544
55068,Ladner Rd,local,paved,2,NA,153.8756,153.87559978441945,4544,4677
54969,Chamberlain Rd,local,paved,2,NA,228.756,228.75602767748063,5002,5149
55472,Benvoulin Rd,collector,paved,2,NA,297.2595,297.2595080398226,5149,5024
54972,Rampone Rd,local,paved,2,NA,209.356,209.3560426760387,5024,5168
55090,Parsons Rd,local,paved,2,NA,376.878,376.8780160290987,5630,5821
56166,Spiers Rd,local,paved,2,NA,677.0982,677.0982273072078,5821,5839
56167,Spiers Rd,local,paved,2,NA,235.4776,235.4776405617128,5839,5848
55092,Berard Rd,local,loose,2,NA,28.0561,28.0561280294145,5848,5849
56168,Spiers Rd,local,paved,2,NA,156.896,156.89600000313652,5848,5941
52458,Hazell Rd,local,paved,2,NA,122.6492,122.64923295859046,4138,4247
52708,DeHart Rd,collector,paved,2,NA,551.3447,551.3446699990468,4156,4521
52898,Westpoint Dr,local,paved,2,NA,77.4268,77.42675996918338,4156,4221
52998,Westpoint Dr,local,paved,2,NA,195.085,195.08501032151278,4221,4341
52282,Young Rd,local,paved,2,NA,204.1668,204.16678481744057,4223,4357
52459,Hazell Rd,local,paved,2,NA,137.4623,137.4622565967382,4223,4256
52283,Turner Crt,local,paved,2,NA,33.5178,33.51782237862759,4258,4253
52285,Torrs Rd,local,paved,2,NA,115.7559,115.75591482518772,4256,4402
52629,Turner Rd,local,paved,2,NA,82.6459,82.645929488425807,4258,4357
52288,Eso Crt,local,paved,2,NA,162.9295,162.92947200351412,4402,4330
52628,Turner Rd,local,paved,2,NA,49.7643,49.76434897591711,4357,4419
52287,Torrs Crt,local,paved,2,NA,64.9126,64.91256596451775,4402,4395
52286,Torrs Rd,local,paved,2,NA,26.8374,26.837365835836575,4402,4426
52317,Westpoint Pl,local,paved,2,NA,48.3105,48.31049812420768,4445,4489
1170377,NA,unclassified,loose,1,NA,32.6982,32.69820599659914,4522,4519
52374,Bartholomew Crt,local,paved,2,NA,271.5552,271.5551705737979,4521,4691
54617,Kamloops Rd,local,loose,2,NA,288.5251,288.5250886837025,4777,4946
57337,Swamp Rd,collector,paved,2,NA,216.2062,216.2061863835936,4946,4950
53055,Crawford Rd,local,paved,2,NA,263.9508,263.9507543228436,5055,5060
52992,Bedford Rd,local,paved,2,NA,306.9898,306.98981262968357,5454,5548
